ID,Type,Chr,Start,End,Met_perc,Cyt_Met,Cyt_NoMet,Depth
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034402,37034402,0.429491768074445,12,2782,2794
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034409,37034409,0.643776824034335,18,2778,2796
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034412,37034412,0.680272108843537,19,2774,2793
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034414,37034414,0.716075904045829,20,2773,2793
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034418,37034418,0.572655690765927,16,2778,2794
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034420,37034420,0.715051841258491,20,2777,2797
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034430,37034430,0.429645542427497,12,2781,2793
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034438,37034438,0.464949928469242,13,2783,2796
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034441,37034441,0.214745884037223,6,2788,2794
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034466,37034466,99.8923573735199,2784,3,2787
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034997,37034997,0.643896976483763,23,3549,3572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035012,37035012,0.503919372900336,18,3554,3572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035032,37035032,0.784533482768282,28,3541,3569
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035043,37035043,0.224026883225987,8,3563,3571
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035047,37035047,0.392156862745098,14,3556,3570
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035063,37035063,0.531468531468531,19,3556,3575
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035066,37035066,1.00783874580067,36,3536,3572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035074,37035074,0.476057126855223,17,3554,3571
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035090,37035090,1.11950741673664,40,3533,3573
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035095,37035095,0.447427293064877,16,3560,3576
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035097,37035097,0.867861142217245,31,3541,3572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035100,37035100,0.531914893617021,19,3553,3572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035117,37035117,0.392266741384141,14,3555,3569
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142297977,142297977,1.30597014925373,14,1058,1072
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298019,142298019,1.02707749766573,11,1060,1071
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298045,142298045,1.21155638397018,13,1060,1073
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298054,142298054,3.55472404115996,38,1031,1069
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr14,45604787,45604787,0.536193029490617,2,371,373
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr14,45604794,45604794,0.268096514745308,1,372,373
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596828,47596828,8.55640535372849,179,1913,2092
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596830,47596830,8.38407494145199,179,1956,2135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596840,47596840,10.4351895180159,223,1914,2137
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596849,47596849,33.9596054485674,723,1406,2129
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596853,47596853,19.2037470725995,410,1725,2135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596858,47596858,20.6475832942281,440,1691,2131
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596862,47596862,20.3660253402159,434,1697,2131
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596869,47596869,31.288056206089,668,1467,2135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596883,47596883,29.2235294117647,621,1504,2125
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596885,47596885,13.3239171374765,283,1841,2124
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596887,47596887,15.5472052606858,331,1798,2129
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596897,47596897,14.8235294117647,315,1810,2125
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596900,47596900,10.320452403393,219,1903,2122
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596907,47596907,9.55294117647059,203,1922,2125
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596912,47596912,9.68500235072873,206,1921,2127
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596930,47596930,10.9595484477893,233,1893,2126
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596942,47596942,13.8157894736842,294,1834,2128
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630224,47630224,1.10544217687075,13,1163,1176
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630227,47630227,1.15990057995029,14,1193,1207
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630233,47630233,0.497100248550124,6,1201,1207
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630237,47630237,0.580431177446103,7,1199,1206
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630240,47630240,0.994200497100249,12,1195,1207
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630244,47630244,0.745033112582781,9,1199,1208
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630251,47630251,0.993377483443709,12,1196,1208
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630265,47630265,0.912863070539419,11,1194,1205
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630292,47630292,0.413907284768212,5,1203,1208
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630294,47630294,0.827814569536424,10,1198,1208
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051674,128051674,0.485436893203883,1,205,206
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051690,128051690,0.75,6,794,800
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051704,128051704,0.875,7,793,800
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051707,128051707,0.624219725343321,5,796,801
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051709,128051709,0.998751560549313,8,793,801
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051716,128051716,0.249376558603491,2,800,802
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051733,128051733,0.374531835205993,3,798,801
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051743,128051743,0.875,7,793,800
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,178787742,178787742,84.2364532019704,342,64,406
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619506,89619506,97.6435935198822,1326,32,1358
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619510,89619510,97.7205882352941,1329,31,1360
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619512,89619512,98.3823529411765,1338,22,1360
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619522,89619522,97.0652971386647,1323,40,1363
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619550,89619550,97.3529411764706,1324,36,1360
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619555,89619555,97.7941176470588,1330,30,1360
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619566,89619566,95.2906548933039,1295,64,1359
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619580,89619580,93.2303164091244,1267,92,1359
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093323,108093323,1.00558659217877,9,886,895
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093335,108093335,0.7847533632287,7,885,892
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093338,108093338,0.112107623318386,1,891,892
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093359,108093359,0.458715596330275,4,868,872
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093371,108093371,0.0,0,686,686
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093373,108093373,0.291120815138282,2,685,687
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093386,108093386,0.726744186046512,5,683,688
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093395,108093395,0.291120815138282,2,685,687
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093402,108093402,0.0,0,683,683
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093413,108093413,0.29806259314456,2,669,671
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093419,108093419,1.1887072808321,8,665,673
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093436,108093436,0.149253731343284,1,669,670
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093439,108093439,1.94029850746269,13,657,670
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093451,108093451,1.34328358208955,9,661,670
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093457,108093457,1.49476831091181,10,659,669
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093461,108093461,0.449775112443778,3,664,667
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093467,108093467,0.449775112443778,3,664,667
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093476,108093476,1.05421686746988,7,657,664
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093485,108093485,0.455235204855842,3,656,659
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093505,108093505,0.646203554119548,4,615,619
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093520,108093520,0.773694390715667,4,513,517
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093529,108093529,0.0,0,27,27
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093532,108093532,0.0,0,26,26
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093538,108093538,0.0,0,39,39
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093560,108093560,0.18796992481203,1,531,532
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093567,108093567,1.3986013986014,8,564,572
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093572,108093572,1.19047619047619,7,581,588
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093579,108093579,0.826446280991736,5,600,605
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093584,108093584,0.161030595813205,1,620,621
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093590,108093590,0.152905198776758,1,653,654
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr11,108093598,108093598,0.298953662182362,2,667,669
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890012,30890012,68.5106382978723,161,74,235
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890034,30890034,72.1030042918455,168,65,233
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890051,30890051,96.0869565217391,221,9,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890057,30890057,82.7586206896552,192,40,232
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890073,30890073,54.5064377682403,127,106,233
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890108,30890108,24.5689655172414,57,175,232
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890133,30890133,32.6086956521739,75,155,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890139,30890139,52.1739130434783,120,110,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890145,30890145,18.2608695652174,42,188,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890170,30890170,18.2608695652174,42,188,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,30890172,30890172,20.8695652173913,48,182,230
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,90997245,90997245,16.2790697674419,14,72,86
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,90997299,90997299,3.79746835443038,3,76,79
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,90997454,90997454,35.1351351351351,26,48,74
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr8,90997482,90997482,98.6111111111111,71,1,72
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89786999,89786999,1.25786163522013,4,314,318
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787007,89787007,0.928792569659443,3,320,323
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787009,89787009,1.23456790123457,4,320,324
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787018,89787018,0.617283950617284,2,322,324
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787032,89787032,0.925925925925926,3,321,324
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787034,89787034,0.617283950617284,2,322,324
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787036,89787036,0.308641975308642,1,323,324
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787045,89787045,0.31055900621118,1,321,322
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787048,89787048,0.93167701863354,3,319,322
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787058,89787058,0.625,2,318,320
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787060,89787060,0.3125,1,319,320
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787066,89787066,0.626959247648903,2,317,319
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787077,89787077,0.0,0,318,318
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787087,89787087,0.313479623824451,1,318,319
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787103,89787103,0.638977635782748,2,311,313
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787109,89787109,0.641025641025641,2,310,312
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787113,89787113,0.964630225080386,3,308,311
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787120,89787120,0.964630225080386,3,308,311
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787150,89787150,0.649350649350649,2,306,308
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787154,89787154,0.651465798045603,2,305,307
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787164,89787164,0.327868852459016,1,304,305
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787168,89787168,0.0,0,307,307
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787171,89787171,0.65359477124183,2,304,306
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787182,89787182,1.98019801980198,6,297,303
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787184,89787184,0.0,0,301,301
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787190,89787190,0.0,0,298,298
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787205,89787205,0.0,0,281,281
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787212,89787212,0.900900900900901,2,220,222
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787223,89787223,1.06951871657754,2,185,187
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787226,89787226,0.531914893617021,1,187,188
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787238,89787238,1.41509433962264,3,209,212
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787260,89787260,1.71673819742489,4,229,233
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787272,89787272,1.68067226890756,4,234,238
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787288,89787288,1.77304964539007,5,277,282
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787293,89787293,0.0,0,292,292
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787295,89787295,0.341296928327645,1,292,293
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787304,89787304,0.325732899022801,1,306,307
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr15,89787335,89787335,0.625,2,318,320
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277106,41277106,0.963000506842372,19,1954,1973
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277115,41277115,0.861195542046606,17,1957,1974
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277117,41277117,0.760263558033452,15,1958,1973
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277153,41277153,0.813008130081301,16,1952,1968
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277160,41277160,0.60882800608828,12,1959,1971
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277174,41277174,1.47133434804668,29,1942,1971
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277187,41277187,7.57128810226155,77,940,1017
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277214,41277214,0.958144225920323,19,1964,1983
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,41277232,41277232,0.654911838790932,13,1972,1985
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769746,56769746,83.0188679245283,132,27,159
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769760,56769760,84.9056603773585,135,24,159
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769767,56769767,70.0636942675159,110,47,157
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769830,56769830,0.641025641025641,1,155,156
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769866,56769866,1.29032258064516,2,153,155
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769883,56769883,0.0,0,153,153
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769891,56769891,0.65359477124183,1,152,153
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769895,56769895,0.0,0,152,152
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769904,56769904,0.0,0,152,152
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769912,56769912,1.31578947368421,2,150,152
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769922,56769922,1.32450331125828,2,149,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769929,56769929,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769936,56769936,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769941,56769941,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769944,56769944,0.666666666666667,1,149,150
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769948,56769948,0.675675675675676,1,147,148
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769956,56769956,0.719424460431655,1,138,139
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769962,56769962,0.75187969924812,1,132,133
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769966,56769966,0.769230769230769,1,129,130
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769982,56769982,0.740740740740741,1,134,135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770003,56770003,0.0,0,145,145
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770008,56770008,0.684931506849315,1,145,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770010,56770010,1.36986301369863,2,144,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770018,56770018,0.0,0,146,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770023,56770023,1.36986301369863,2,144,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770038,56770038,2.04081632653061,3,144,147
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770057,56770057,0.666666666666667,1,149,150
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770069,56770069,1.98675496688742,3,148,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770074,56770074,0.662251655629139,1,150,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770093,56770093,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940970,59940970,0.429184549356223,2,464,466
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940975,59940975,0.21505376344086,1,464,465
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940988,59940988,0.216450216450216,1,461,462
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940997,59940997,0.442477876106195,2,450,452
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941017,59941017,0.0,0,261,261
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941051,59941051,0.216919739696312,1,460,461
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941053,59941053,2.19123505976096,11,491,502
